   0.0000000000000000        5.8000000566244125        421.21026623957056        88233.256283620125     
   8.1649657989699815E-004   5.7999990566244151        421.20983106127488        13198.478906004821     
   8.2058289519484785E-003   5.7998990566269413        421.16631544851674        7292.5374032669242     
   1.8277088215082768E-002   5.7994990566370461        420.99229686775698        4060.1319956777502     
   3.7437671376381133E-002   5.7978990566774655        420.29692397761391        2277.8479238183177     
   7.5381001699969599E-002   5.7914990568391431        417.52662395652169        1290.2357305885466     
  0.15157902749340826        5.7658990574858535        406.62249671173112        749.42230963495126     
  0.30818177711330996        5.6634990600726951        365.71590601937731        484.96856736803966     
  0.65910932195499450        5.2538990704200614        238.53392678608708        459.58450731496447     
   1.8158392256041869        3.6154991118095268        39.330533243551791       -4849.1261633673048     
   12.593179984150938        0.0000000000000000        0.0000000000000000        0.0000000000000000     
